stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
2781,,CEDAR RD & S TAYLOR RD,,41.501267,-81.556374,,,0,
2782,,CEDAR RD & S TAYLOR RD,,41.501429,-81.555747,,,0,
2783,,CEDAR RD & THAYNE RD,,41.501283,-81.551756,,,0,
2784,,CEDAR RD & THAYNE RD,,41.50141,-81.55185,,,0,
2785,,CEDAR RD & WARRENSVILLE CTR RD,,41.501287,-81.536768,,,0,
2788,,CEDAR RD & WARRENSVILLE CTR RD,,41.501447,-81.53651,,,0,
2789,,CEDAR RD & WASHINGTON BLVD,,41.501428,-81.545192,,,0,
2792,,CEDAR RD & WRENFORD RD,,41.501316,-81.526842,,,0,
2793,,CEDAR RD & WRENFORD RD,,41.501451,-81.526356,,,0,
2794,,CENTER RIDGE RD & LAKEVIEW AV,,41.464557,-81.843665,,,0,
2796,,CENTER RIDGE RD & ARTHUR AV,,41.456324,-81.900612,,,0,
2798,,CENTER RIDGE RD & BAY LANDING DR,,41.443419,-81.933588,,,0,
2799,,CENTER RIDGE RD & BEVERLY HILLS DR,,41.457253,-81.870834,,,0,
2800,,CENTER RIDGE RD & BEARS RUN,,41.457372,-81.870929,,,0,
2802,,CENTER RIDGE RD & CANTERBURY RD,,41.452619,-81.912422,,,0,
2803,,CENTER RIDGE RD & CANTERBURY RD,,41.45287,-81.912136,,,0,
2804,,CENTER RIDGE RD & CHASE DR,,41.440089,-81.936734,,,0,
2805,,CENTER RIDGE RD & CLAGUE RD,,41.456656,-81.883492,,,0,
2806,,CENTER RIDGE RD & CLAGUE RD,,41.456524,-81.882196,,,0,
2808,,CENTER RIDGE RD & COLUMBIA RD,,41.455825,-81.902598,,,0,
2809,,CENTER RIDGE RD & COLUMBIA RD,,41.455849,-81.90302,,,0,
2814,,CENTER RIDGE RD & DOVER CENTER RD,,41.44943,-81.92174,,,0,
2815,,CENTER RIDGE RD & DOVER CENTER RD,,41.4493,-81.922556,,,0,
2816,,CENTER RIDGE RD & FOREST PKWY,,41.45114,-81.917005,,,0,
2817,,CENTER RIDGE RD & FOREST PKWY,,41.451249,-81.916998,,,0,
2818,,CENTER RIDGE RD & FORESTVIEW AV,,41.462678,-81.849617,,,0,
2821,,CENTER RIDGE RD & GLENMORE DR,,41.446662,-81.929125,,,0,
2822,,CENTER RIDGE RD & GLENMORE DR,,41.446811,-81.929045,,,0,
2825,,CENTER RIDGE RD & KING JAMES PKWY,,41.456926,-81.898077,,,0,
2826,,CENTER RIDGE RD & KING JAMES PKWY,,41.457139,-81.897714,,,0,
2827,,CENTER RIDGE RD & LAKEVIEW AV,,41.46456,-81.843035,,,0,
2839,,CENTER RIDGE RD & PEASE DR,,41.460433,-81.857566,,,0,
2840,,CENTER RIDGE RD & PEBBLEBROOK DR,,41.456488,-81.877837,,,0,
2841,,CENTER RIDGE RD & ACADIA TERRACE,,41.456576,-81.877769,,,0,
2845,,CENTER RIDGE RD & RIVER OAKS DR,,41.459668,-81.860649,,,0,
2846,,CENTER RIDGE RD & RIVER OAKS DR,,41.459236,-81.861421,,,0,
2848,,CENTER RIDGE RD & SPENCER RD,,41.458483,-81.8643,,,0,
2852,,CENTER RIDGE RD & W HEDGEWOOD DR,,41.454775,-81.906068,,,0,
2853,,CENTER RIDGE RD & W 210TH ST,,41.461987,-81.851662,,,0,
2855,,CENTER RIDGE RD & WALTER RD,,41.457976,-81.892847,,,0,
2856,,CENTER RIDGE RD & WALTER RD,,41.458104,-81.892415,,,0,
2863,,CENTER RD & CARLYLE RD,,41.406761,-81.53725,,,0,
2866,,CENTER RD & ELLENWOOD AV,,41.399626,-81.537139,,,0,
2867,,CENTER RD & ELM ST,,41.396598,-81.53701,,,0,
2868,,CENTER RD & ELM ST,,41.396646,-81.537121,,,0,
2869,,CENTER RD & ENNIS AV,,41.398076,-81.537028,,,0,
2870,,CENTER RD & ENNIS AV,,41.398089,-81.53714,,,0,
2872,,CENTER RD & LEYTON RD,,41.405138,-81.537228,,,0,
2873,,CENTER RD & GRAND BLVD,,41.408262,-81.537306,,,0,
2874,,CENTER RD & TALBOT DR,,41.401753,-81.537184,,,0,
2875,,CENTER RD & WILLARD AV,,41.404939,-81.537034,,,0,
2916,,CHAGRIN BLVD & AVALON RD,,41.464453,-81.558674,,,0,
2917,,CHAGRIN BLVD & AVALON RD,,41.464625,-81.558766,,,0,
2918,,CHAGRIN BLVD & AVONDALE AV,,41.462297,-81.478537,,,0,
2919,,CHAGRIN BLVD & BELMONT RD,,41.462289,-81.475418,,,0,
2920,,CHAGRIN BLVD & BELMONT RD,,41.462442,-81.474866,,,0,
2922,,CHAGRIN BLVD & CHELTON RD,,41.464415,-81.567526,,,0,
2923,,CHAGRIN BLVD & CHELTON RD,,41.464511,-81.567476,,,0,
2927,,CHAGRIN BLVD & GLENCAIRN RD,,41.464472,-81.551962,,,0,
2928,,CHAGRIN BLVD & GLENCAIRN RD,,41.464603,-81.551586,,,0,
2930,,CHAGRIN BLVD & INGLESIDE RD,,41.464453,-81.555711,,,0,
2931,,CHAGRIN BLVD & INGLESIDE RD,,41.464582,-81.555345,,,0,
2935,,CHAGRIN BLVD & LEE RD,,41.464355,-81.565392,,,0,
2936,,CHAGRIN BLVD & LEE RD,,41.464595,-81.564608,,,0,
2937,,CHAGRIN BLVD & LUDGATE RD,,41.464491,-81.569594,,,0,
2938,,CHAGRIN BLVD & LYNNFIELD RD,,41.464482,-81.547636,,,0,
2939,,CHAGRIN BLVD & LYNNFIELD RD,,41.464614,-81.546635,,,0,
2942,,CHAGRIN BLVD & MAPLE CREST RD,,41.462292,-81.483641,,,0,
2943,,CHAGRIN BLVD & MARYLAND AV,,41.462441,-81.479979,,,0,
2944,,CHAGRIN BLVD & MENLO RD,,41.464383,-81.571351,,,0,
2946,,CHAGRIN BLVD & NORWOOD RD,,41.464486,-81.543831,,,0,
2947,,CHAGRIN BLVD & NORWOOD RD,,41.464606,-81.544109,,,0,
2949,,CHAGRIN BLVD & RICHMOND RD,,41.464346,-81.498155,,,0,
2954,,CHAGRIN BLVD & S GREEN RD,,41.464553,-81.516613,,,0,
2958,,CHAGRIN BLVD & WARRENSVILLE CTR RD,,41.464674,-81.535819,,,0,
2960,,CHARDON RD & BRUSH RD,,41.578913,-81.493847,,,0,
2961,,27100 CHARDON RD (UNIVERSITY HOSPITAL),,41.58133,-81.489682,,,0,
2963,,CHARDON RD & E 200TH ST,,41.575723,-81.539044,,,0,
2964,,CHARDON RD & EUCLID AV,,41.569945,-81.533952,,,0,
2965,,CHARDON RD & NORTH ST,,41.570657,-81.534421,,,0,
2966,,CHARDON RD & RICHMOND RD,,41.576394,-81.495373,,,0,
2970,,CHESTER AV & E 12TH ST,,41.502194,-81.684598,,,0,
2973,,CHESTER AV & E 17TH ST,,41.503145,-81.680573,,,0,
2976,,CHESTER AV & E 18TH ST,,41.503301,-81.678975,,,0,
2983,,CHESTNUT LN & CHARDON RD,,41.582174,-81.489259,,,0,
2984,,CHESTNUT LN & RUTH ELLEN DR,,41.582955,-81.489914,,,0,
2985,,CHESTNUT LN & RUTH ELLEN DR,,41.583164,-81.490246,,,0,
2986,,CHEVROLET BLVD & DEBORAH DR,,41.412607,-81.76877,,,0,
2987,,CHEVROLET BLVD & DEBORAH DR,,41.412622,-81.768884,,,0,
3004,,CLAGUE RD & LAKE RD,,41.482308,-81.881782,,,0,
3005,,CLAGUE RD & LAKE RD,,41.482084,-81.881928,,,0,
3009,,CLAGUE RD & WOLF RD PARK-N-RIDE,,41.480032,-81.881918,,,0,
3014,,CLAGUE RD & WOLF RD,,41.479604,-81.882172,,,0,
3015,,CLARK AV & FULTON RD,,41.469738,-81.707676,,,0,
3016,,CLARK AV & FULTON RD,,41.469866,-81.707191,,,0,
3017,,CLARK AV & W 16TH ST,,41.469946,-81.69396,,,0,
3018,,CLARK AV & W 16TH ST,,41.470041,-81.693721,,,0,
3019,,CLARK AV & W 30TH ST,,41.469833,-81.701633,,,0,
3020,,CLARK AV & W 31ST ST,,41.469827,-81.703323,,,0,
3021,,CLARK AV & W 32ND ST,,41.469915,-81.704014,,,0,
3022,,CLARK AV & W 33RD ST,,41.469802,-81.704959,,,0,
3023,,CLARK AV & W 38TH ST,,41.469724,-81.709952,,,0,
3024,,CLARK AV & W 38TH ST,,41.469816,-81.710355,,,0,
3025,,CLARK AV & W 41ST ST,,41.46967,-81.713499,,,0,
3026,,CLARK AV & W 41ST ST,,41.469763,-81.713024,,,0,
3027,,CLARK AV & W 44TH ST,,41.469619,-81.717031,,,0,
3028,,CLARK AV & W 44TH ST,,41.469728,-81.716374,,,0,
3029,,CLARK AV & W 47TH ST,,41.469692,-81.719013,,,0,
3030,,CLARK AV & W 48TH ST,,41.469619,-81.720215,,,0,
3031,,CLARK AV & W 52ND ST,,41.469593,-81.722949,,,0,
3032,,CLARK AV & W 53RD ST,,41.469698,-81.722521,,,0,
3033,,CLARK AV & W 56TH ST,,41.469614,-81.724779,,,0,
3034,,CLARK AV & W 56TH ST,,41.469712,-81.724314,,,0,
3035,,CLARK AV & W 61ST ST,,41.469585,-81.727862,,,0,
3036,,CLARK AV & W 61ST ST,,41.469704,-81.72737,,,0,
3037,,CLARK AV & W 65TH ST,,41.469567,-81.729761,,,0,
3038,,CLARK AV & W 70TH ST,,41.469537,-81.73298,,,0,
3039,,CLARK AV & W 70TH ST,,41.469633,-81.733234,,,0,
3040,,CLARK AV & W 65TH ST,,41.469711,-81.729612,,,0,
3041,,GRANADA BLVD & CLARKWOOD PKWY,,41.439494,-81.520644,,,0,
3042,,CLARKWOOD PKWY & NORTHFIELD RD,,41.442423,-81.527304,,,0,
3048,,CLIFTON BLVD & BALTIC RD,,41.483936,-81.749647,,,0,
3050,,CLIFTON BLVD & BELLE AV,,41.491657,-81.796764,,,0,
3051,,CLIFTON BLVD & BELLE AV,,41.491867,-81.796737,,,0,
3052,,CLIFTON BLVD & BUNTS RD,,41.49121,-81.789514,,,0,
3054,,CLIFTON BLVD & COOK AV,,41.49194,-81.800719,,,0,
3055,,CLIFTON BLVD & COVE AV,,41.488873,-81.774981,,,0,
3056,,CLIFTON BLVD & CRANFORD AV,,41.491844,-81.80991,,,0,
3061,,CLIFTON BLVD & FRY AV,,41.488289,-81.772402,,,0,
3064,,CLIFTON BLVD & GRANGER AV,,41.491296,-81.816463,,,0,
3067,,CLIFTON BLVD & LAKE AV,,41.484553,-81.746895,,,0,
3068,,CLIFTON BLVD & LAKE AV,,41.484918,-81.746403,,,0,
3072,,CLIFTON BLVD & NICHOLSON AV,,41.490767,-81.783056,,,0,
3074,,CLIFTON BLVD & NICHOLSON AV,,41.490966,-81.783131,,,0,
3076,,CLIFTON BLVD & SUMMIT AV,,41.491799,-81.806652,,,0,
3077,,CLIFTON BLVD & SUMMIT AV,,41.491992,-81.807392,,,0,
3079,,CLIFTON BLVD & W 104TH ST,,41.485356,-81.756178,,,0,
3080,,CLIFTON BLVD & W 104TH ST,,41.485183,-81.756544,,,0,
3083,,CLIFTON BLVD & W 110TH ST,,41.48615,-81.760746,,,0,
3084,,CLIFTON BLVD & W 110TH ST,,41.486038,-81.761258,,,0,
3089,,CLIFTON BLVD & W 115TH ST,,41.486867,-81.765773,,,0,
3090,,CLIFTON BLVD & W 115TH ST,,41.487102,-81.765964,,,0,
3091,,CLIFTON BLVD & W 117TH ST,,41.487327,-81.768227,,,0,
3092,,CLIFTON BLVD & W 117TH ST,,41.487449,-81.768046,,,0,
3095,,CLIFTON BLVD & WARREN RD,,41.491692,-81.798894,,,0,
3097,,CLIFTON BLVD & WEBB RD,,41.491242,-81.820564,,,0,
3098,,CLIFTON BLVD & WEST BLVD,,41.484512,-81.752815,,,0,
3100,,CLIFTON BLVD & WESTLAKE AV,,41.491606,-81.810497,,,0,
3104,,COIT AV & EUCLID AV,,41.540146,-81.572685,,,0,
3105,,COIT AV & EUCLID AV,,41.539832,-81.572313,,,0,
3169,,COLUMBUS ST & ARCHER RD,,41.400652,-81.521249,,,0,
3170,,COLUMBUS ST & ARCHER RD,,41.400508,-81.521225,,,0,
3171,,COLUMBUS ST & BARTLETT RD,,41.401461,-81.517127,,,0,
3173,,COLUMBUS RD & BEAR CREEK DR,,41.40217,-81.510458,,,0,
3176,,COLUMBUS RD & DARLINGTON RD,,41.399231,-81.523898,,,0,
3177,,COLUMBUS ST & HIGH ST,,41.39966,-81.52317,,,0,
3178,,COLUMBUS RD & KIMBERLY DR,,41.402168,-81.500869,,,0,
3179,,COLUMBUS RD & KIMBERLY DR,,41.402092,-81.501402,,,0,
3185,,COLUMBUS RD & SWEET BIRCH DR,,41.402196,-81.504599,,,0,
3186,,COLUMBUS RD & SWEET BIRCH DR,,41.402096,-81.504558,,,0,
3187,,COLUMBUS RD & VICKIE LN,,41.402195,-81.50991,,,0,
3193,,COMMUNITY COLLEGE AV & E 22ND ST,,41.495312,-81.673733,,,0,
3194,,COMMUNITY COLLEGE AV & E 22ND ST,,41.495586,-81.674105,,,0,
3195,,COMMUNITY COLLEGE AV & E 24TH ST,,41.495082,-81.672122,,,0,
3196,,COMMUNITY COLLEGE AV & E 24TH ST,,41.495113,-81.6714,,,0,
3197,,COMMUNITY COLLEGE AV & E 30TH ST,,41.494428,-81.668227,,,0,
3199,,COMMUNITY COLLEGE AV & E 30TH ST,,41.494501,-81.667679,,,0,
3201,,COMMUNITY COLLEGE AV & E 35TH ST,,41.493698,-81.663645,,,0,
3202,,COMMUNITY COLLEGE AV & E 35TH ST,,41.493887,-81.663783,,,0,
3205,,COMMUNITY COLLEGE AV & E 38TH ST,,41.493277,-81.660478,,,0,
3206,,COMMUNITY COLLEGE AV & E 38TH ST,,41.49314,-81.660203,,,0,
3207,,COMMUNITY COLLEGE AV & E 40TH ST,,41.492796,-81.658154,,,0,
3213,,CORLETT AV & MARTIN LUTHER KING DR,,41.455569,-81.602304,,,0,
3214,,CORLETT AV & MARTIN LUTHER KING DR,,41.455697,-81.60234,,,0,
3215,,CORLETT AV & E 120TH ST,,41.455594,-81.59943,,,0,
3216,,CORLETT AV & E 120TH ST,,41.45571,-81.599106,,,0,
3217,,CORLETT AV & E 124TH ST,,41.455622,-81.596557,,,0,
3218,,CORLETT AV & E 124TH ST,,41.455721,-81.596587,,,0,
3219,,CORLETT AV & E 127TH ST,,41.455633,-81.594486,,,0,
3220,,CORLETT AV & E 127TH ST,,41.45573,-81.594134,,,0,
3230,,COVE AV & EDGEWATER DR,,41.491619,-81.774852,,,0,
3233,,COVENTRY RD & HAMPSHIRE RD,,41.510731,-81.580067,,,0,
3241,,CROCKER RD & CLEMENS RD,,41.470783,-81.950744,,,0,
3250,,29000 HEALTH CAMPUS DR (WELCOMING CENTER),,41.437061,-81.944262,,,0,
3251,,29101 HEALTH CAMPUS DR (MEDICAL ARTS CTR),,41.437095,-81.942022,,,0,
3257,,COUNTRY LN & CAMBRIDGE LN,,41.431537,-81.491382,,,0,
3259,,COUNTRY LN & EMERY RD,,41.43482,-81.490754,,,0,
3264,,DAY DR & LAURENT DR,,41.379047,-81.729154,,,0,
3265,,DAY DR & LYNETT DR,,41.380633,-81.732129,,,0,
3266,,DAY DR & LYNETT DR,,41.380504,-81.732484,,,0,
3268,,DAY DR & RIDGE RD,,41.380484,-81.735251,,,0,
3269,,DAY DR & RIDGE RD,,41.380621,-81.73427,,,0,
3289,,7000 DENISON AV,,41.461707,-81.736176,,,0,
3341,,DETROIT AV & ALMEDA AV,,41.484483,-81.777748,,,0,
3344,,DETROIT AV & ARTHUR AV,,41.485133,-81.805318,,,0,
3345,,DETROIT RD & BASSETT RD,,41.464492,-81.944195,,,0,
3346,,DETROIT RD & BASSETT RD,,41.464639,-81.943679,,,0,
3347,,DETROIT RD & BATES RD,,41.471628,-81.866008,,,0,
3348,,DETROIT RD & BATES RD,,41.471706,-81.865927,,,0,
3349,,DETROIT AV & BELLE AV,,41.485239,-81.796643,,,0,
3350,,DETROIT AV & BELLE AV,,41.485386,-81.797432,,,0,
3351,,DETROIT AV & BLOSSOM PARK AV,,41.485407,-81.793043,,,0,
3355,,DETROIT AV & BUNTS RD,,41.485447,-81.789676,,,0,
3356,,DETROIT AV & BUNTS RD,,41.485539,-81.789154,,,0,
3357,,27850 DETROIT RD,,41.465893,-81.931461,,,0,
3358,,DETROIT RD & CANTERBURY RD,,41.46863,-81.912009,,,0,
3359,,DETROIT RD & CANTERBURY RD,,41.468892,-81.911283,,,0,
3362,,DETROIT RD & CLAGUE RD,,41.471434,-81.882633,,,0,
3363,,DETROIT RD & CLAGUE RD,,41.471497,-81.882147,,,0,
3364,,DETROIT AV & CLARENCE AV,,41.484755,-81.781824,,,0,
3366,,25100 DETROIT RD (PAT O'BRIEN CHEVROLET),,41.470534,-81.897928,,,0,
3369,,DETROIT AV & COUTANT AV,,41.483723,-81.77054,,,0,
3371,,DETROIT AV & CRANFORD AV,,41.485245,-81.809703,,,0,
3375,,DETROIT RD & DOVER CENTER RD,,41.467141,-81.921851,,,0,
3376,,DETROIT RD & DOVER CENTER RD,,41.467509,-81.92093,,,0,
3384,,DETROIT RD & FRESNO DR,,41.471587,-81.878301,,,0,
3385,,DETROIT AV & FRY AV,,41.48397,-81.772484,,,0,
3388,,DETROIT AV & GRACE AV,,41.484685,-81.779925,,,0,
3391,,DETROIT RD & HUNTERS CHASE DR,,41.465037,-81.940693,,,0,
3395,,DETROIT AV & LAKE AV,,41.482546,-81.736246,,,0,
3396,,DETROIT AV & LAKEVIEW AV,,41.478531,-81.843995,,,0,
3397,,DETROIT AV & LAKEVIEW AV,,41.478912,-81.843435,,,0,
3399,,DETROIT AV & EDWARDS AV,,41.485298,-81.814763,,,0,
3402,,DETROIT AV & LINCOLN AV,,41.485324,-81.79474,,,0,
3403,,DETROIT RD & LINDA ST,,41.479557,-81.841007,,,0,
3404,,DETROIT RD & LINDA ST,,41.479783,-81.84067,,,0,
3407,,DETROIT RD & MARVIEW DR,,41.468413,-81.914764,,,0,
3409,,DETROIT RD & MEDFIELD DR,,41.471682,-81.863069,,,0,
3410,,DETROIT RD & MEDFIELD DR,,41.471748,-81.862977,,,0,
3412,,DETROIT AV & NICHOLSON AV,,41.485022,-81.783608,,,0,
3413,,DETROIT RD & NORTHVIEW RD,,41.476929,-81.847116,,,0,
3414,,DETROIT AV & OLIVEWOOD AV,,41.48551,-81.793502,,,0,
3415,,DETROIT AV & ORCHARD GROVE AV,,41.485109,-81.808992,,,0,
3416,,DETROIT RD & ORCHARD PARK DR,,41.47143,-81.870504,,,0,
3417,,DETROIT RD & ORCHARD PARK DR,,41.471464,-81.870261,,,0,
3418,,DETROIT RD & PARSONS ST,,41.481001,-81.837545,,,0,
3420,,DETROIT RD & PROSPECT AV,,41.480914,-81.837456,,,0,
3422,,DETROIT RD & QUEEN ANNE'S GATE,,41.470981,-81.890033,,,0,
3425,,DETROIT AV & RIVERSIDE DR,,41.482415,-81.826664,,,0,
3426,,DETROIT AV & ROYCROFT AV,,41.485129,-81.817757,,,0,
3432,,DETROIT AV & W 110TH ST,,41.482138,-81.763155,,,0,
3433,,DETROIT AV & W 110TH ST,,41.482066,-81.762496,,,0,
3434,,DETROIT AV & W 114TH ST,,41.482852,-81.765949,,,0,
3435,,DETROIT AV & W 114TH ST,,41.483106,-81.766525,,,0,
3436,,DETROIT AV & W 117TH ST,,41.483467,-81.768349,,,0,
3437,,DETROIT AV & W 117TH ST,,41.483523,-81.768246,,,0,
3438,,DETROIT AV & W 25TH ST,,41.491234,-81.707609,,,0,
3439,,DETROIT AV & W 25TH ST,,41.491245,-81.707891,,,0,
3440,,DETROIT AV & W 28TH ST,,41.490419,-81.709446,,,0,
3444,,DETROIT AV & W 32ND ST,,41.488871,-81.713142,,,0,
3445,,DETROIT AV & W 32ND ST,,41.488897,-81.713396,,,0,
3447,,DETROIT AV & W 38TH ST,,41.488287,-81.714852,,,0,
3448,,DETROIT AV & W 45TH ST,,41.487274,-81.718122,,,0,
3449,,DETROIT AV & W 45TH ST,,41.487143,-81.718095,,,0,
3452,,DETROIT AV & W 54TH ST,,41.485884,-81.72363,,,0,
3453,,DETROIT AV & W 58TH ST,,41.48509,-81.726104,,,0,
3454,,DETROIT AV & W 58TH ST,,41.485229,-81.725884,,,0,
3455,,DETROIT AV & W 61ST ST,,41.484508,-81.728272,,,0,
3456,,DETROIT AV & W 61ST ST,,41.484668,-81.728207,,,0,
3457,,DETROIT AV & W 65TH ST,,41.48393,-81.73059,,,0,
3458,,DETROIT AV & W 65TH ST,,41.484152,-81.730036,,,0,
3459,,DETROIT AV & W 70TH ST,,41.48328,-81.732981,,,0,
3460,,DETROIT AV & W 70TH ST,,41.483332,-81.733184,,,0,
3463,,DETROIT AV & W 77TH ST,,41.482067,-81.737551,,,0,
3464,,DETROIT AV & W 80TH ST,,41.481401,-81.740254,,,0,
3465,,DETROIT AV & W 80TH ST,,41.481619,-81.739881,,,0,
3466,,DETROIT AV & W 84TH ST,,41.480877,-81.742274,,,0,
3467,,DETROIT AV & W 85TH ST,,41.480769,-81.743011,,,0,
3469,,DETROIT AV & W 91ST ST,,41.480298,-81.746016,,,0,
3470,,DETROIT AV & W 91ST ST,,41.480377,-81.746046,,,0,
3471,,DETROIT AV & W 95TH ST,,41.480073,-81.748757,,,0,
3472,,DETROIT AV & W CLIFTON BLVD,,41.484276,-81.822548,,,0,
3474,,DETROIT RD & WAGAR RD,,41.485221,-81.812359,,,0,
3476,,DETROIT AV & WARREN RD,,41.485091,-81.799137,,,0,
3477,,DETROIT AV & WARREN RD,,41.485194,-81.79998,,,0,
3479,,DETROIT AV & WEBB RD,,41.484421,-81.820373,,,0,
3480,,DETROIT AV & WEBB RD,,41.484782,-81.820043,,,0,
3481,,WEST BLVD-CUDELL STATION STOP #1,,41.4803,-81.753481,,,0,
3484,,DETROIT AV & WEYMOUTH CIR,,41.465357,-81.938203,,,0,
3486,,DETROIT AV & WINCHESTER AV,,41.484054,-81.774164,,,0,
3490,,DETROIT RD & W 192ND ST,,41.482141,-81.835553,,,0,
3500,,DOVER CENTER RD & NORMANDY RD,,41.483017,-81.920853,,,0,
3501,,DOVER CENTER RD & OSBORN RD,,41.48143,-81.920925,,,0,
3522,,DOVER CENTER RD & W OVIATT RD,,41.479081,-81.921185,,,0,
3525,,DRAKE RD & BEAR CREEK LN,,41.290387,-81.82442,,,0,
3529,,DRAKE RD & BEAR CREEK LN,,41.290478,-81.824037,,,0,
3530,,DRAKE RD & DEER PATH DR,,41.290433,-81.830467,,,0,
3531,,DRAKE RD & CAMBRIDGE OVAL,,41.290341,-81.830558,,,0,
3532,,DRAKE RD & HIGHPOINT CLUB BLVD,,41.290364,-81.828078,,,0,
3533,,DRAKE RD & HIGHPOINT CLUB BLVD,,41.290456,-81.827395,,,0,
3536,,DRAKE RD & MISTY LAKE DR,,41.290504,-81.816434,,,0,
3537,,DRAKE RD & MISTY LAKE DR,,41.290602,-81.816229,,,0,
3538,,DRAKE RD & PEARL RD,,41.290316,-81.834401,,,0,
3539,,PEARL RD & DRAKE RD,,41.290804,-81.835042,,,0,
3542,,DRAKE RD & QUAIL HOLLOW DR,,41.290444,-81.819477,,,0,
3543,,DRAKE RD & QUAIL HOLLOW DR,,41.290541,-81.819142,,,0,
3544,,DUNDEE DR & ABLEWHITE AV,,41.547809,-81.605776,,,0,
3545,,DUNDEE DR & CORBUS RD,,41.546454,-81.604514,,,0,
3577,,E 105TH ST & ASHBURY AV,,41.518424,-81.615514,,,0,
3579,,E 105TH ST & CARNEGIE AV,,41.501702,-81.615149,,,0,
3580,,E 105TH ST & CARNEGIE AV,,41.500782,-81.615313,,,0,
3581,,E 105TH ST & CEDAR AV,,41.499508,-81.615192,,,0,
3582,,E 105TH ST & CEDAR AV,,41.499013,-81.615308,,,0,
3583,,E 105TH ST & CHESTER AV,,41.505364,-81.615257,,,0,
3584,,E 105TH ST & CHESTER AV,,41.505615,-81.615364,,,0,
3589,,E 105TH ST & MAGNOLIA DR,,41.514557,-81.615493,,,0,
3590,,E 105TH ST & ELGIN AV,,41.537101,-81.615589,,,0,
3591,,E 105TH ST & ELK AV,,41.543328,-81.615459,,,0,
3595,,E 105TH ST & ENGLEWOOD AV,,41.535086,-81.615596,,,0,
3596,,E 105TH ST & EUCLID AV,,41.503921,-81.615213,,,0,
3598,,E 105TH ST & FRANK AV,,41.497543,-81.615235,,,0,
3599,,E 105TH ST & ELK AV,,41.543199,-81.615601,,,0,
3601,,E 105TH ST & GREENLAWN AV,,41.530944,-81.615628,,,0,
3603,,E 105TH ST & HAMPDEN AV,,41.524321,-81.615627,,,0,
3605,,E 105TH ST & MARTIN LUTHER KING JR DR,,41.511406,-81.615282,,,0,
3606,,E 105TH ST & MARTIN LUTHER KING JR DR,,41.511776,-81.615455,,,0,
3607,,E 105TH ST & HUDSON AV,,41.496048,-81.615181,,,0,
3608,,E 105TH ST & HUDSON AV,,41.495908,-81.615289,,,0,
3610,,E 105TH ST & MARLOWE AV,,41.540486,-81.615501,,,0,
3615,,E 105TH ST & ORVILLE AV,,41.519933,-81.615534,,,0,
3617,,E 105TH ST & PARKGATE AV,,41.528892,-81.615599,,,0,
3621,,QUINCY AV & E 105TH ST,,41.493502,-81.614954,,,0,place_x105r
3623,,E 105TH ST & OSTEND AV,,41.527249,-81.615624,,,0,
3624,,E 105TH ST & SOUTH BLVD,,41.525784,-81.615575,,,0,
3625,,E 105TH ST & ST. CLAIR AV,,41.538986,-81.615597,,,0,
3628,,E 105TH ST & SUPERIOR AV,,41.521916,-81.615529,,,0,
3631,,E 105TH ST & WADE PARK AV,,41.516159,-81.615494,,,0,
3632,,E 105TH ST & WAIN CT,,41.497696,-81.615291,,,0,
3634,,E 105TH ST & YALE AV,,41.533507,-81.615612,,,0,
3639,,E 110TH ST & GLENVIEW AV,,41.544834,-81.608828,,,0,
3640,,E 110TH ST & GLENVIEW AV,,41.545176,-81.608947,,,0,
3642,,MARTIN LUTHER KING DR & ANGELUS AV,,41.453691,-81.602613,,,0,
3643,,MARTIN LUTHER KING DR & AVON AV,,41.451297,-81.602587,,,0,
3644,,MARTIN LUTHER KING DR & AVON AV,,41.45117,-81.602888,,,0,
3645,,E 116TH ST & BENHAM AV,,41.461697,-81.602951,,,0,
3646,,E 116TH ST & BENHAM AV,,41.461538,-81.602811,,,0,
3647,,E 116TH ST & BUCKEYE RD,,41.480845,-81.602875,,,0,
3650,,E 116TH ST & BUCKINGHAM AV,,41.484956,-81.602828,,,0,
3651,,E 116TH ST & CLAREBIRD AV,,41.458651,-81.602778,,,0,
3652,,E 116TH ST & CONTINENTAL AV,,41.476415,-81.60283,,,0,
3653,,E 116TH ST & CONTINENTAL AV,,41.47628,-81.602953,,,0,
3654,,MARTIN LUTHER KING DR & CORLETT AV,,41.455479,-81.602627,,,0,
3655,,MARTIN LUTHER KING DR & CORLETT AV,,41.455385,-81.602911,,,0,
3656,,E 116TH ST & CRAVEN AV,,41.459694,-81.602797,,,0,
3657,,E 116TH ST & CRAVEN AV,,41.459726,-81.602945,,,0,
3658,,E 116TH ST & CROMWELL AV,,41.485898,-81.60283,,,0,
3660,,E 116TH ST & ELY AV,,41.47181,-81.602832,,,0,
3661,,E 116TH ST & ELY AV,,41.471646,-81.602957,,,0,
3663,,E 116TH ST & FOREST AV,,41.477958,-81.602839,,,0,
3664,,E 116TH ST & FOREST AV,,41.478266,-81.602957,,,0,
3665,,MARTIN LUTHER KING DR & HARVARD AV,,41.449263,-81.602787,,,0,
3666,,MARTIN LUTHER KING DR & HARVARD AV,,41.449335,-81.602921,,,0,
3667,,E 116TH ST & HARVEY AV,,41.479587,-81.602861,,,0,
3669,,E 116TH ST & KINSMAN RD,,41.467866,-81.602823,,,0,
