route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
48,2008H-hh2008a1-Weekday-41,16791373,"48 Cleveland Clinic",0,2252597,480072
48,2008H-hh2008a1-Weekday-41,16791374,"48A South Miles",1,2252537,480076
48,2008H-hh2008a1-Weekday-41,16791375,"48A Cleveland Clinic",0,2252584,480071
48,2008H-hh2008a1-Weekday-41,16791376,"48 Marymount Hospital",1,2252597,480075
48,2008H-hh2008a1-Weekday-41,16791377,"48 Cleveland Clinic",0,2252498,480072
48,2008H-hh2008a1-Weekday-41,16791378,"48 Marymount Hospital",1,2252584,480075
48,2008H-hh2008a1-Weekday-41,16791379,"48A Cleveland Clinic",0,2252537,480071
48,2008H-hh2008a1-Weekday-41,16791380,"48 Marymount Hospital",1,2252498,480075
48,2008H-hh2008a1-Weekday-41,16791381,"48 Cleveland Clinic",0,2252597,480072
48,2008H-hh2008a1-Weekday-41,16791382,"48 Cleveland Clinic",0,2252584,480072
48,2008H-hh2008a1-Weekday-41,16791383,"48 Marymount Hospital",1,2252537,480075
48,2008H-hh2008a1-Weekday-41,16791384,"48 Cleveland Clinic",0,2252498,480072
48,2008H-hh2008a1-Weekday-41,16791385,"48 Marymount Hospital",1,2252584,480075
48,2008H-hh2008a1-Weekday-41,16791386,"48 Cleveland Clinic",0,2252537,480072
48,2008H-hh2008a1-Weekday-41,16791387,"48 Marymount Hospital",1,2252537,480075
48,2008H-hh2008a1-Weekday-41,16791388,"48 Cleveland Clinic",0,2252584,480072
48,2008H-hh2008a1-Weekday-41,16791389,"48 Marymount Hospital",1,2252584,480075
48,2008H-hh2008a1-Weekday-41,16791390,"48 Cleveland Clinic",0,2252537,480072
48,2008H-hh2008a1-Weekday-41,16791391,"48 Marymount Hospital",1,2252537,480075
48,2008H-hh2008a1-Weekday-41,16791392,"48 Cleveland Clinic",0,2252584,480072
48,2008H-hh2008a1-Weekday-41,16791393,"48 Marymount Hospital",1,2252584,480075
48,2008H-hh2008a1-Weekday-41,16791394,"48 Cleveland Clinic",0,2252537,480072
48,2008H-hh2008a1-Weekday-41,16791395,"48 Marymount Hospital",1,2252537,480075
48,2008H-hh2008a1-Weekday-41,16791396,"48 Cleveland Clinic",0,2252584,480072
1,2008H-hh2008a1-Weekday-41,16791397,"1 St Clair to Downtown",1,2252496,10047
1,2008H-hh2008a1-Weekday-41,16791398,"1 St Clair to Babbitt",0,2252504,10042
1,2008H-hh2008a1-Weekday-41,16791399,"1 St Clair to Downtown",1,2252511,10047
1,2008H-hh2008a1-Weekday-41,16791400,"1 St Clair to Downtown",1,2252504,10047
1,2008H-hh2008a1-Weekday-41,16791401,"1 St Clair to Babbitt",0,2252511,10042
1,2008H-hh2008a1-Weekday-41,16791402,"1 St Clair to Downtown",1,2252549,10047
1,2008H-hh2008a1-Weekday-41,16791403,"1 St Clair to Babbitt",0,2252504,10042
1,2008H-hh2008a1-Weekday-41,16791404,"1 St Clair to Downtown",1,2252566,10047
1,2008H-hh2008a1-Weekday-41,16791405,"1 St Clair to Babbitt",0,2252549,10042
1,2008H-hh2008a1-Weekday-41,16791406,"1 St Clair to Downtown",1,2252586,10047
1,2008H-hh2008a1-Weekday-41,16791407,"1 St Clair to Downtown",1,2252601,10040
1,2008H-hh2008a1-Weekday-41,16791408,"1 St Clair to Babbitt",0,2252566,10042
1,2008H-hh2008a1-Weekday-41,16791409,"1 St Clair to Downtown",1,2252504,10047
1,2008H-hh2008a1-Weekday-41,16791410,"1 St Clair to East 153rd",0,2252603,10048
1,2008H-hh2008a1-Weekday-41,16791411,"1 St Clair to Downtown",1,2252611,10040
1,2008H-hh2008a1-Weekday-41,16791412,"1 St Clair to Downtown",1,2252549,10047
1,2008H-hh2008a1-Weekday-41,16791413,"1 St Clair to Babbitt",0,2252586,10042
1,2008H-hh2008a1-Weekday-41,16791414,"1 St Clair to East 153rd",0,2252601,10048
1,2008H-hh2008a1-Weekday-41,16791415,"1 St Clair to Downtown",1,2252603,10040
1,2008H-hh2008a1-Weekday-41,16791416,"1 St Clair to Downtown",1,2252566,10047
1,2008H-hh2008a1-Weekday-41,16791417,"1 St Clair to Babbitt",0,2252504,10042
1,2008H-hh2008a1-Weekday-41,16791418,"1 St Clair to Downtown",1,2252616,10040
1,2008H-hh2008a1-Weekday-41,16791419,"1 St Clair to East 153rd",0,2252611,10048
1,2008H-hh2008a1-Weekday-41,16791420,"1 St Clair to Downtown",1,2252619,10040
1,2008H-hh2008a1-Weekday-41,16791421,"1 St Clair to Downtown",1,2252586,10047
1,2008H-hh2008a1-Weekday-41,16791422,"1 St Clair to Babbitt",0,2252549,10042
1,2008H-hh2008a1-Weekday-41,16791423,"1 St Clair to Downtown",1,2252601,10040
1,2008H-hh2008a1-Weekday-41,16791424,"1 St Clair to East 153rd",0,2252603,10048
1,2008H-hh2008a1-Weekday-41,16791425,"1 St Clair to Downtown",1,2252611,10040
1,2008H-hh2008a1-Weekday-41,16791426,"1 St Clair to Downtown",1,2252504,10047
1,2008H-hh2008a1-Weekday-41,16791427,"1 St Clair to Babbitt",0,2252566,10042
1,2008H-hh2008a1-Weekday-41,16791428,"1 St Clair to East 153rd",0,2252619,10048
1,2008H-hh2008a1-Weekday-41,16791429,"1 St Clair to Downtown",1,2252603,10040
1,2008H-hh2008a1-Weekday-41,16791430,"1 St Clair to Downtown",1,2252549,10047
1,2008H-hh2008a1-Weekday-41,16791431,"1 St Clair to Babbitt",0,2252586,10042
1,2008H-hh2008a1-Weekday-41,16791432,"1 St Clair to East 153rd",0,2252611,10048
1,2008H-hh2008a1-Weekday-41,16791433,"1 St Clair to Downtown",1,2252619,10040
1,2008H-hh2008a1-Weekday-41,16791434,"1 St Clair to Downtown",1,2252566,10047
1,2008H-hh2008a1-Weekday-41,16791435,"1 St Clair to Babbitt",0,2252504,10042
1,2008H-hh2008a1-Weekday-41,16791436,"1 St Clair to East 153rd",0,2252603,10048
1,2008H-hh2008a1-Weekday-41,16791437,"1 St Clair to Downtown",1,2252611,10040
1,2008H-hh2008a1-Weekday-41,16791438,"1 St Clair to Downtown",1,2252586,10047
1,2008H-hh2008a1-Weekday-41,16791439,"1 St Clair to Babbitt",0,2252619,10042
1,2008H-hh2008a1-Weekday-41,16791440,"1 St Clair to East 153rd",0,2252566,10048
1,2008H-hh2008a1-Weekday-41,16791441,"1 St Clair to Downtown",1,2252603,10040
1,2008H-hh2008a1-Weekday-41,16791442,"1 St Clair to Downtown",1,2252504,10047
1,2008H-hh2008a1-Weekday-41,16791443,"1 St Clair to Babbitt",0,2252611,10042
1,2008H-hh2008a1-Weekday-41,16791444,"1 St Clair to East 153rd",0,2252586,10048
1,2008H-hh2008a1-Weekday-41,16791445,"1 St Clair to Downtown",1,2252566,10040
1,2008H-hh2008a1-Weekday-41,16791446,"1 St Clair to Downtown",1,2252619,10047
1,2008H-hh2008a1-Weekday-41,16791447,"1 St Clair to Babbitt",0,2252603,10042
1,2008H-hh2008a1-Weekday-41,16791448,"1 St Clair to East 153rd",0,2252504,10048
1,2008H-hh2008a1-Weekday-41,16791449,"1 St Clair to Downtown",1,2252586,10040
1,2008H-hh2008a1-Weekday-41,16791450,"1 St Clair to Downtown",1,2252611,10047
1,2008H-hh2008a1-Weekday-41,16791451,"1 St Clair to Babbitt",0,2252566,10042
1,2008H-hh2008a1-Weekday-41,16791452,"1 St Clair to East 153rd",0,2252619,10048
1,2008H-hh2008a1-Weekday-41,16791453,"1 St Clair to Downtown",1,2252504,10040
1,2008H-hh2008a1-Weekday-41,16791454,"1 St Clair to Downtown",1,2252603,10047
1,2008H-hh2008a1-Weekday-41,16791455,"1 St Clair to Babbitt",0,2252586,10042
1,2008H-hh2008a1-Weekday-41,16791456,"1 St Clair to East 153rd",0,2252611,10048
1,2008H-hh2008a1-Weekday-41,16791457,"1 St Clair to Downtown",1,2252619,10040
1,2008H-hh2008a1-Weekday-41,16791458,"1 St Clair to Downtown",1,2252566,10047
1,2008H-hh2008a1-Weekday-41,16791459,"1 St Clair to Babbitt",0,2252504,10042
1,2008H-hh2008a1-Weekday-41,16791460,"1 St Clair to East 153rd",0,2252603,10048
1,2008H-hh2008a1-Weekday-41,16791461,"1 St Clair to Downtown",1,2252611,10040
1,2008H-hh2008a1-Weekday-41,16791462,"1 St Clair to Downtown",1,2252586,10047
1,2008H-hh2008a1-Weekday-41,16791463,"1 St Clair to Babbitt",0,2252619,10042
1,2008H-hh2008a1-Weekday-41,16791464,"1 St Clair to East 153rd",0,2252566,10048
1,2008H-hh2008a1-Weekday-41,16791465,"1 St Clair to Downtown",1,2252603,10040
1,2008H-hh2008a1-Weekday-41,16791466,"1 St Clair to Babbitt",0,2252513,10042
1,2008H-hh2008a1-Weekday-41,16791467,"1 St Clair to Downtown",1,2252504,10047
1,2008H-hh2008a1-Weekday-41,16791468,"1 St Clair to East 153rd",0,2252611,10048
1,2008H-hh2008a1-Weekday-41,16791469,"1 St Clair to Downtown",1,2252581,10040
1,2008H-hh2008a1-Weekday-41,16791470,"1 St Clair to Downtown",1,2252579,10047
1,2008H-hh2008a1-Weekday-41,16791471,"1 St Clair to East 153rd",0,2252625,10048
1,2008H-hh2008a1-Weekday-41,16791472,"1 St Clair to Babbitt",0,2252586,10042
1,2008H-hh2008a1-Weekday-41,16791473,"1 St Clair to Downtown",1,2252619,10047
1,2008H-hh2008a1-Weekday-41,16791474,"1 St Clair to East 153rd",0,2252600,10048
1,2008H-hh2008a1-Weekday-41,16791475,"1 St Clair to Downtown",1,2252566,10040
1,2008H-hh2008a1-Weekday-41,16791476,"1 St Clair to East 153rd",0,2252574,10048
1,2008H-hh2008a1-Weekday-41,16791477,"1 St Clair to Babbitt",0,2252581,10042
1,2008H-hh2008a1-Weekday-41,16791478,"1 St Clair to Downtown",1,2252611,10040
1,2008H-hh2008a1-Weekday-41,16791479,"1 St Clair to Downtown",1,2252513,10047
1,2008H-hh2008a1-Weekday-41,16791480,"1 St Clair to East 153rd",0,2252504,10048
1,2008H-hh2008a1-Weekday-41,16791481,"1 St Clair to Downtown",1,2252625,10040
1,2008H-hh2008a1-Weekday-41,16791482,"1 St Clair to East 153rd",0,2252579,10048
1,2008H-hh2008a1-Weekday-41,16791483,"1 St Clair to Babbitt",0,2252566,10042
1,2008H-hh2008a1-Weekday-41,16791484,"1 St Clair to Downtown",1,2252600,10040
1,2008H-hh2008a1-Weekday-41,16791485,"1 St Clair to Downtown",1,2252586,10047
1,2008H-hh2008a1-Weekday-41,16791486,"1 St Clair to Downtown",1,2252574,10040
1,2008H-hh2008a1-Weekday-41,16791487,"1 St Clair to East 153rd",0,2252619,10048
1,2008H-hh2008a1-Weekday-41,16791488,"1 St Clair to East 153rd",0,2252611,10048
1,2008H-hh2008a1-Weekday-41,16791489,"1 St Clair to Downtown",1,2252504,10040
1,2008H-hh2008a1-Weekday-41,16791490,"1 St Clair to Babbitt",0,2252625,10042
1,2008H-hh2008a1-Weekday-41,16791491,"1 St Clair to East 153rd",0,2252513,10048
1,2008H-hh2008a1-Weekday-41,16791492,"1 St Clair to Downtown",1,2252581,10047
1,2008H-hh2008a1-Weekday-41,16791493,"1 St Clair to Downtown",1,2252579,10040
1,2008H-hh2008a1-Weekday-41,16791494,"1 St Clair to Babbitt",0,2252600,10042
1,2008H-hh2008a1-Weekday-41,16791495,"1 St Clair to East 153rd",0,2252574,10048
1,2008H-hh2008a1-Weekday-41,16791496,"1 St Clair to Babbitt",0,2252586,10042
1,2008H-hh2008a1-Weekday-41,16791497,"1 St Clair to Downtown",1,2252566,10047
1,2008H-hh2008a1-Weekday-41,16791498,"1 St Clair to Downtown",1,2252611,10040
1,2008H-hh2008a1-Weekday-41,16791499,"1 St Clair to Babbitt",0,2252619,10042
1,2008H-hh2008a1-Weekday-41,16791500,"1 St Clair to East 153rd",0,2252579,10048
1,2008H-hh2008a1-Weekday-41,16791501,"1 St Clair to Babbitt",0,2252581,10042
1,2008H-hh2008a1-Weekday-41,16791502,"1 St Clair to Downtown",1,2252625,10047
1,2008H-hh2008a1-Weekday-41,16791503,"1 St Clair to Downtown",1,2252574,10040
1,2008H-hh2008a1-Weekday-41,16791504,"1 St Clair to East 153rd",0,2252611,10048
1,2008H-hh2008a1-Weekday-41,16791505,"1 St Clair to Babbitt",0,2252566,10042
1,2008H-hh2008a1-Weekday-41,16791506,"1 St Clair to Downtown",1,2252586,10047
1,2008H-hh2008a1-Weekday-41,16791507,"1 St Clair to Babbitt",0,2252625,10042
1,2008H-hh2008a1-Weekday-41,16791508,"1 St Clair to Downtown",1,2252581,10047
1,2008H-hh2008a1-Weekday-41,16791509,"1 St Clair to Babbitt",0,2252586,10042
1,2008H-hh2008a1-Weekday-41,16791510,"1 St Clair to Downtown",1,2252566,10047
1,2008H-hh2008a1-Weekday-41,16791511,"1 St Clair to Babbitt",0,2252581,10042
1,2008H-hh2008a1-Weekday-41,16791512,"1 St Clair to Downtown",1,2252625,10047
1,2008H-hh2008a1-Weekday-41,16791513,"1 St Clair to Babbitt",0,2252566,10042
1,2008H-hh2008a1-Weekday-41,16791514,"1 St Clair to Downtown",1,2252586,10047
1,2008H-hh2008a1-Weekday-41,16791515,"1 St Clair to Babbitt",0,2252625,10042
1,2008H-hh2008a1-Weekday-41,16791516,"1 St Clair to Downtown",1,2252581,10047
1,2008H-hh2008a1-Weekday-41,16791517,"1 St Clair to Babbitt",0,2252586,10042
1,2008H-hh2008a1-Weekday-41,16791518,"1 St Clair to Downtown",1,2252566,10047
1,2008H-hh2008a1-Weekday-41,16791519,"1 St Clair to Babbitt",0,2252581,10042
1,2008H-hh2008a1-Weekday-41,16791520,"1 St Clair to Downtown",1,2252625,10047
1,2008H-hh2008a1-Weekday-41,16791521,"1 St Clair to Babbitt",0,2252566,10042
1,2008H-hh2008a1-Weekday-41,16791522,"1 St Clair to Downtown",1,2252586,10047
1,2008H-hh2008a1-Weekday-41,16791523,"1 St Clair to Babbitt",0,2252625,10042
1,2008H-hh2008a1-Weekday-41,16791524,"1 St Clair to Downtown",1,2252581,10047
1,2008H-hh2008a1-Weekday-41,16791525,"1 St Clair to Babbitt",0,2252586,10042
1,2008H-hh2008a1-Weekday-41,16791526,"1 St Clair to Downtown",1,2252566,10047
1,2008H-hh2008a1-Weekday-41,16791527,"1 St Clair to Babbitt",0,2252581,10042
1,2008H-hh2008a1-Weekday-41,16791528,"1 St Clair to Babbitt",0,2252566,10042
1,2008H-hh2008a1-Weekday-41,16791529,"1 St Clair to Downtown",1,2252586,10047
1,2008H-hh2008a1-Weekday-41,16791530,"1 St Clair to Babbitt",0,2252586,10042
1,2008H-hh2008a1-Weekday-41,16791531,"1 St Clair to Downtown",1,2252566,10047
1,2008H-hh2008a1-Weekday-41,16791532,"1 St Clair to Babbitt",0,2252566,10042
11,2008H-hh2008a1-Weekday-41,16791533,"11 Shaker Square",0,2252541,110029
11,2008H-hh2008a1-Weekday-41,16791534,"11 East 3rd/Rockwell",1,2252553,110030
11,2008H-hh2008a1-Weekday-41,16791535,"11 Shaker Square",0,2252561,110029
11,2008H-hh2008a1-Weekday-41,16791536,"11 East 3rd/Rockwell",1,2252541,110030
11,2008H-hh2008a1-Weekday-41,16791537,"11 Shaker Square",0,2252553,110029
11,2008H-hh2008a1-Weekday-41,16791538,"11 East 3rd/Rockwell",1,2252561,110030
11,2008H-hh2008a1-Weekday-41,16791539,"11 Shaker Square",0,2252541,110029
11,2008H-hh2008a1-Weekday-41,16791540,"11 East 3rd/Rockwell",1,2252553,110030
11,2008H-hh2008a1-Weekday-41,16791541,"11 Shaker Square",0,2252561,110029
11,2008H-hh2008a1-Weekday-41,16791542,"11 East 3rd/Rockwell",1,2252541,110030
11,2008H-hh2008a1-Weekday-41,16791543,"11 Shaker Square",0,2252591,110029
11,2008H-hh2008a1-Weekday-41,16791544,"11 East 3rd/Rockwell",1,2252614,110030
11,2008H-hh2008a1-Weekday-41,16791545,"11 Shaker Square",0,2252553,110029
11,2008H-hh2008a1-Weekday-41,16791546,"11 East 3rd/Rockwell",1,2252561,110030
11,2008H-hh2008a1-Weekday-41,16791547,"11 Shaker Square",0,2252541,110029
11,2008H-hh2008a1-Weekday-41,16791548,"11 East 3rd/Rockwell",1,2252591,110030
11,2008H-hh2008a1-Weekday-41,16791549,"11 Shaker Square",0,2252614,110029
11,2008H-hh2008a1-Weekday-41,16791550,"11 East 3rd/Rockwell",1,2252553,110030
11,2008H-hh2008a1-Weekday-41,16791551,"11 Shaker Square",0,2252561,110029
11,2008H-hh2008a1-Weekday-41,16791552,"11 East 3rd/Rockwell",1,2252541,110030
11,2008H-hh2008a1-Weekday-41,16791553,"11 Shaker Square",0,2252591,110029
11,2008H-hh2008a1-Weekday-41,16791554,"11 East 3rd/Rockwell",1,2252614,110030
11,2008H-hh2008a1-Weekday-41,16791555,"11 Shaker Square",0,2252589,110029
11,2008H-hh2008a1-Weekday-41,16791556,"11 East 3rd/Rockwell",1,2252591,110030
11,2008H-hh2008a1-Weekday-41,16791557,"11 Shaker Square",0,2252614,110029
11,2008H-hh2008a1-Weekday-41,16791558,"11 East 3rd/Rockwell",1,2252589,110030
11,2008H-hh2008a1-Weekday-41,16791559,"11 Shaker Square",0,2252591,110029
11,2008H-hh2008a1-Weekday-41,16791560,"11 East 3rd/Rockwell",1,2252614,110030
11,2008H-hh2008a1-Weekday-41,16791561,"11 Shaker Square",0,2252589,110029
11,2008H-hh2008a1-Weekday-41,16791562,"11 East 3rd/Rockwell",1,2252591,110030
11,2008H-hh2008a1-Weekday-41,16791563,"11 Shaker Square",0,2252614,110029
11,2008H-hh2008a1-Weekday-41,16791564,"11 East 3rd/Rockwell",1,2252589,110030
11,2008H-hh2008a1-Weekday-41,16791565,"11 Shaker Square",0,2252591,110029
11,2008H-hh2008a1-Weekday-41,16791566,"11 East 3rd/Rockwell",1,2252614,110030
11,2008H-hh2008a1-Weekday-41,16791567,"11 Shaker Square",0,2252589,110029
11,2008H-hh2008a1-Weekday-41,16791568,"11 East 3rd/Rockwell",1,2252591,110030
11,2008H-hh2008a1-Weekday-41,16791569,"11 Shaker Square",0,2252614,110029
11,2008H-hh2008a1-Weekday-41,16791570,"11 East 3rd/Rockwell",1,2252589,110030
11,2008H-hh2008a1-Weekday-41,16791571,"11 Shaker Square",0,2252591,110029
11,2008H-hh2008a1-Weekday-41,16791572,"11 East 3rd/Rockwell",1,2252501,110030
11,2008H-hh2008a1-Weekday-41,16791573,"11 Shaker Square",0,2252539,110029
11,2008H-hh2008a1-Weekday-41,16791574,"11 East 3rd/Rockwell",1,2252614,110030
11,2008H-hh2008a1-Weekday-41,16791575,"11 Shaker Square",0,2252589,110029
11,2008H-hh2008a1-Weekday-41,16791576,"11 East 3rd/Rockwell",1,2252591,110030
11,2008H-hh2008a1-Weekday-41,16791577,"11 Shaker Square",0,2252501,110029
11,2008H-hh2008a1-Weekday-41,16791578,"11 East 3rd/Rockwell",1,2252539,110030
11,2008H-hh2008a1-Weekday-41,16791579,"11 Shaker Square",0,2252614,110029
11,2008H-hh2008a1-Weekday-41,16791580,"11 East 3rd/Rockwell",1,2252589,110030
11,2008H-hh2008a1-Weekday-41,16791581,"11 Shaker Square",0,2252591,110029
11,2008H-hh2008a1-Weekday-41,16791582,"11 East 3rd/Rockwell",1,2252501,110030
11,2008H-hh2008a1-Weekday-41,16791583,"11 Shaker Square",0,2252539,110029
11,2008H-hh2008a1-Weekday-41,16791584,"11 East 3rd/Rockwell",1,2252614,110030
11,2008H-hh2008a1-Weekday-41,16791585,"11 Shaker Square",0,2252589,110029
11,2008H-hh2008a1-Weekday-41,16791586,"11 East 3rd/Rockwell",1,2252591,110030
11,2008H-hh2008a1-Weekday-41,16791587,"11 Shaker Square",0,2252501,110029
11,2008H-hh2008a1-Weekday-41,16791588,"11 East 3rd/Rockwell",1,2252539,110030
11,2008H-hh2008a1-Weekday-41,16791589,"11 Shaker Square",0,2252614,110029
11,2008H-hh2008a1-Weekday-41,16791590,"11 East 3rd/Rockwell",1,2252589,110030
11,2008H-hh2008a1-Weekday-41,16791591,"11 Shaker Square",0,2252591,110029
11,2008H-hh2008a1-Weekday-41,16791592,"11 East 3rd/Rockwell",1,2252501,110030
11,2008H-hh2008a1-Weekday-41,16791593,"11 Shaker Square",0,2252539,110029
11,2008H-hh2008a1-Weekday-41,16791594,"11 East 3rd/Rockwell",1,2252614,110030
11,2008H-hh2008a1-Weekday-41,16791595,"11 Shaker Square",0,2252589,110029
11,2008H-hh2008a1-Weekday-41,16791596,"11 East 3rd/Rockwell",1,2252591,110030
11,2008H-hh2008a1-Weekday-41,16791597,"11 Shaker Square",0,2252614,110029
11,2008H-hh2008a1-Weekday-41,16791598,"11 East 3rd/Rockwell",1,2252589,110030
11,2008H-hh2008a1-Weekday-41,16791599,"11 Shaker Square",0,2252591,110029
11,2008H-hh2008a1-Weekday-41,16791600,"11 East 3rd/Rockwell",1,2252614,110030
11,2008H-hh2008a1-Weekday-41,16791601,"11 Shaker Square",0,2252589,110029
11,2008H-hh2008a1-Weekday-41,16791602,"11 East 3rd/Rockwell",1,2252591,110030
11,2008H-hh2008a1-Weekday-41,16791603,"11 Shaker Square",0,2252614,110029
11,2008H-hh2008a1-Weekday-41,16791604,"11 East 3rd/Rockwell",1,2252589,110030
11,2008H-hh2008a1-Weekday-41,16791605,"11 Shaker Square",0,2252591,110029
11,2008H-hh2008a1-Weekday-41,16791606,"11 East 3rd/Rockwell",1,2252614,110030
11,2008H-hh2008a1-Weekday-41,16791607,"11 Shaker Square",0,2252589,110029
11,2008H-hh2008a1-Weekday-41,16791608,"11 East 3rd/Rockwell",1,2252591,110030
11,2008H-hh2008a1-Weekday-41,16791609,"11 Shaker Square",0,2252614,110029
11,2008H-hh2008a1-Weekday-41,16791610,"11 East 3rd/Rockwell",1,2252614,110030
11,2008H-hh2008a1-Weekday-41,16791611,"11 Shaker Square",0,2252591,110029
11,2008H-hh2008a1-Weekday-41,16791612,"11 Shaker Square",0,2252614,110029
11,2008H-hh2008a1-Weekday-41,16791613,"11 East 3rd/Rockwell",1,2252591,110030
11,2008H-hh2008a1-Weekday-41,16791614,"11 Shaker Square",0,2252591,110029
11,2008H-hh2008a1-Weekday-41,16791615,"11 East 3rd/Rockwell",1,2252614,110030
11,2008H-hh2008a1-Weekday-41,16791616,"11 Shaker Square",0,2252614,110029
11,2008H-hh2008a1-Weekday-41,16791617,"11 East 3rd/Rockwell",1,2252591,110030
15,2008H-hh2008a1-Weekday-41,16791618,"15 Lakeside-East 6th",1,2252518,150201
15,2008H-hh2008a1-Weekday-41,16791619,"15 Tri-C East",0,2252523,150199
15,2008H-hh2008a1-Weekday-41,16791620,"15 Lakeside-East 6th",1,2252524,150189
15,2008H-hh2008a1-Weekday-41,16791621,"15 Lakeside-East 6th",1,2252536,150201
15,2008H-hh2008a1-Weekday-41,16791622,"15 Tri-C East",0,2252518,150199
15,2008H-hh2008a1-Weekday-41,16791623,"15 Lakeside-East 6th",1,2252558,150189
15,2008H-hh2008a1-Weekday-41,16791624,"15 Lakeside-East 6th",1,2252523,150201
15,2008H-hh2008a1-Weekday-41,16791625,"15 Country Lane",0,2252524,150192
15,2008H-hh2008a1-Weekday-41,16791626,"15 Lakeside-East 6th",1,2252572,150189
15,2008H-hh2008a1-Weekday-41,16791627,"15 Lakeside-East 6th",1,2252535,150201
15,2008H-hh2008a1-Weekday-41,16791628,"15 Tri-C East",0,2252536,150199
15,2008H-hh2008a1-Weekday-41,16791629,"15 Lakeside-East 6th",1,2252593,150189
15,2008H-hh2008a1-Weekday-41,16791630,"15 Tri-C East",0,2252510,150199
15,2008H-hh2008a1-Weekday-41,16791631,"15 Lakeside-East 6th",1,2252518,150201
15,2008H-hh2008a1-Weekday-41,16791632,"15 Country Lane",0,2252558,150192
15,2008H-hh2008a1-Weekday-41,16791633,"15 Lakeside-East 6th",1,2252605,150189
15,2008H-hh2008a1-Weekday-41,16791634,"15 Tri-C East",0,2252523,150199
15,2008H-hh2008a1-Weekday-41,16791635,"15 Lakeside-East 6th",1,2252610,150201
15,2008H-hh2008a1-Weekday-41,16791636,"15 Country Lane",0,2252572,150192
15,2008H-hh2008a1-Weekday-41,16791637,"15 Lakeside-East 6th",1,2252524,150189
15,2008H-hh2008a1-Weekday-41,16791638,"15 Tri-C East",0,2252535,150199
15,2008H-hh2008a1-Weekday-41,16791639,"15 Lakeside-East 6th",1,2252536,150201
15,2008H-hh2008a1-Weekday-41,16791640,"15 Country Lane",0,2252593,150192
15,2008H-hh2008a1-Weekday-41,16791641,"15 Lakeside-East 6th",1,2252533,150189
15,2008H-hh2008a1-Weekday-41,16791642,"15 Tri-C East",0,2252518,150199
15,2008H-hh2008a1-Weekday-41,16791643,"15 Lakeside-East 6th",1,2252510,150201
15,2008H-hh2008a1-Weekday-41,16791644,"15 Country Lane",0,2252605,150192
15,2008H-hh2008a1-Weekday-41,16791645,"15 Lakeside-East 6th",1,2252558,150189
15,2008H-hh2008a1-Weekday-41,16791646,"15 Tri-C East",0,2252610,150199
15,2008H-hh2008a1-Weekday-41,16791647,"15 Lakeside-East 6th",1,2252523,150201
15,2008H-hh2008a1-Weekday-41,16791648,"15 Country Lane",0,2252524,150192
15,2008H-hh2008a1-Weekday-41,16791649,"15 Lakeside-East 6th",1,2252572,150189
15,2008H-hh2008a1-Weekday-41,16791650,"15 Tri-C East",0,2252536,150199
15,2008H-hh2008a1-Weekday-41,16791651,"15 Lakeside-East 6th",1,2252535,150201
15,2008H-hh2008a1-Weekday-41,16791652,"15 Country Lane",0,2252533,150192
15,2008H-hh2008a1-Weekday-41,16791653,"15 Lakeside-East 6th",1,2252593,150189
15,2008H-hh2008a1-Weekday-41,16791654,"15 Tri-C East",0,2252510,150199
15,2008H-hh2008a1-Weekday-41,16791655,"15 Lakeside-East 6th",1,2252518,150201
15,2008H-hh2008a1-Weekday-41,16791656,"15 Country Lane",0,2252558,150192
15,2008H-hh2008a1-Weekday-41,16791657,"15 Lakeside-East 6th",1,2252605,150189
15,2008H-hh2008a1-Weekday-41,16791658,"15 Tri-C East",0,2252523,150199
15,2008H-hh2008a1-Weekday-41,16791659,"15 Lakeside-East 6th",1,2252610,150201
15,2008H-hh2008a1-Weekday-41,16791660,"15 Country Lane",0,2252572,150192
15,2008H-hh2008a1-Weekday-41,16791661,"15 Lakeside-East 6th",1,2252524,150189
15,2008H-hh2008a1-Weekday-41,16791662,"15 Tri-C East",0,2252535,150199
15,2008H-hh2008a1-Weekday-41,16791663,"15 Lakeside-East 6th",1,2252536,150201
15,2008H-hh2008a1-Weekday-41,16791664,"15 Country Lane",0,2252593,150192
15,2008H-hh2008a1-Weekday-41,16791665,"15 Lakeside-East 6th",1,2252533,150189
15,2008H-hh2008a1-Weekday-41,16791666,"15 Tri-C East",0,2252518,150199
15,2008H-hh2008a1-Weekday-41,16791667,"15 Lakeside-East 6th",1,2252510,150201
15,2008H-hh2008a1-Weekday-41,16791668,"15 Country Lane",0,2252605,150192
15,2008H-hh2008a1-Weekday-41,16791669,"15 Lakeside-East 6th",1,2252558,150189
15,2008H-hh2008a1-Weekday-41,16791670,"15 Tri-C East",0,2252610,150199
15,2008H-hh2008a1-Weekday-41,16791671,"15 Lakeside-East 6th",1,2252523,150201
15,2008H-hh2008a1-Weekday-41,16791672,"15 Country Lane",0,2252524,150192
15,2008H-hh2008a1-Weekday-41,16791673,"15 Lakeside-East 6th",1,2252572,150189
15,2008H-hh2008a1-Weekday-41,16791674,"15 Tri-C East",0,2252536,150199
15,2008H-hh2008a1-Weekday-41,16791675,"15 Lakeside-East 6th",1,2252535,150201
15,2008H-hh2008a1-Weekday-41,16791676,"15 Country Lane",0,2252533,150192
